mrna_length,fA,fU,fG,fC,au_content,gc_content,di_AA,di_AU,di_AG,di_AC,di_UA,di_UU,di_UG,di_UC,di_GA,di_GU,di_GG,di_GC,di_CA,di_CU,di_CG,di_CC,utr5_length,utr3_length,cds_length,utr5_fraction,utr3_fraction,cds_fraction,utr3_au_content,rrach_count,rrach_per_kb,aaach_count,aaach_per_kb,mfe,mfe_per_nt,frac_paired,n_stemloops,n_stemloops_per_kb,long_3utr,ptc_proxy,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,pass_rate,n_residues,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,has_bioemu
0.19737760621326741,-0.020001970450393855,0.09610164730460383,-0.06431790224276483,0.08570421695854748,-0.01877722202334553,0.008642797081265599,-0.04973194327321835,0.01823764982400462,0.0343596224259818,0.04394734576519113,0.06349324318114669,0.04040467863203958,-0.30564550041570326,0.033727070331806316,0.029418223259272056,-0.11386758770619053,-0.011056329886778259,-0.04918364866171032,0.12115833491610829,0.026929446355788967,0.21641253022593446,0.008303033763659186,0.06285389998811297,0.07181186275556684,0.055892429759260266,0.05286102271871641,0.004760879836976528,0.03457759523706045,0.17549177441280336,0.13827866059029476,0.023126390484394507,0.008351533184759318,-0.028050353399594316,0.044776079673320056,0.006523735327646136,-0.02769237583503127,-0.017426300684455782,0.0019536972307832912,0.0,0.0,-0.0043564131972379985,-0.05324225561809726,-0.008273194141220302,0.03697762557247188,0.03255514222430065,-0.032987971110851506,-0.012250862792134285,0.020525877904146908,-0.014291810439608525,-0.07128972155274824,-0.035216305496287535,0.011668206579051911,0.04650411814218387,-0.019194049244979396,0.14768048745812848,-0.03204345967271365,0.008603895059786737,-0.01994415365974419,0.0
-0.10919319469248875,0.012310771490447223,0.1321180468716193,0.03690393011143897,-0.03574973596725613,-0.007203872365644202,0.006795384427532553,0.0665313198021613,-0.013771511316299438,0.0550871544808615,-0.004439854784868658,-0.18074212674458978,0.08692621676949784,0.1575287504767766,-0.008236241082195193,-0.12282512828009202,0.05351578251342289,0.07429105785791762,0.05932291145203635,-0.171931230116752,-0.042354476301698016,0.21032883647247216,0.020175716038793326,0.052708662363002076,0.05184870096272789,0.08686712124850601,0.0505743065837305,-0.009057187493890523,0.052834450806258246,0.174652136011282,0.028414516679476948,0.005981223351554945,-0.009761553084244952,0.05038911588024348,-0.023715642439201476,0.03757761422544718,0.009468887376133352,0.007819103039801122,0.07234206052555237,0.0,0.0,-0.0034979161573573947,0.025430009571136905,0.013304722742177547,0.06576820627698908,-0.1164780021016486,-0.007493169663939625,0.009251784128136932,0.016160004013217984,-0.019791966608026998,0.09594195274054072,-0.005384409365942702,0.017736310086911546,0.12085778722772375,0.0013538762601092457,-0.056256361650303004,-0.017200471772812306,-0.01506383707979694,0.01795678779250011,0.0
0.09783157858764753,0.003991848865989595,0.1328690250159707,0.09044289055746049,-0.03902611431898549,0.02815561874769628,0.025688420048099944,-0.0031397967983502893,0.032506349401082844,0.035565555158536884,-0.004909320708247833,0.15834538081369828,-0.01856990490341559,0.16102013383060693,-0.011128101099748164,0.04633880004286766,0.054023025643546135,0.014205794332083315,0.04945023516134825,-0.012930997062940151,-0.07019132419605739,0.21052341709379108,0.04406964377150871,0.023652122918865644,0.060114525688113644,0.07711492032627575,0.06762221005279571,-0.012572211735532619,0.011986545462277717,-0.40116246434510683,-0.006744699247647077,-0.014240355261717923,-0.0031772360764443872,0.003206714185071178,0.047872702900785956,0.008203006307594478,0.012268485873937607,0.013007675781846046,0.05423693895165343,0.0,0.0,0.008097707957495004,0.01967998956446536,0.03181834757560864,-0.08019161532633007,0.029527731738053262,-0.041365247347857806,-0.010663267326308415,0.002062891344539821,0.027685091719031333,-0.15589571546413936,0.034262990412535145,-0.0026027326507028193,0.05112945982487872,-0.0005853344860952348,-0.0030487802607240154,-0.04651596128474921,-0.008920985234435647,0.00044482097029685975,0.0
-0.21975376547314227,0.005965615774039179,-0.19309810710255987,-0.05437082828138955,-0.007545296053867787,0.011766838071634993,0.03292572092264891,-6.933012278750539e-05,0.029836755342548715,-0.0977756235958077,-0.008747681222157553,0.19980131272342988,-0.0668782820715569,0.09462473403429612,0.01612879753462039,0.02768156836507842,-0.2313287167507224,0.003839205459225923,0.03418308532389346,-0.02302152962423861,0.0002548286679666489,0.04143750407383777,-0.006481336671859026,-0.06453895454236772,0.000706282538594678,-0.00521225681528449,-0.06836597474990412,0.03001141573069617,0.013879845045157707,-0.11247289665276185,-0.2762665952008683,-0.039100831130053845,0.016964769875630736,0.013651577146956697,-0.2266787541564554,0.013046701846178621,-0.026943408177467064,0.013007675781846046,0.015406587219331414,0.0,0.0,0.05024491590214893,-0.08673963620793074,-0.044398255606647584,0.11551124157093,0.0696485951548675,-0.008284393440699206,-0.0008751868898980319,0.05645149561110884,-0.04127186833997257,-0.43688850054051726,0.00483290187548846,0.00410036172834225,-0.1139489786955528,-0.00901038607233204,-0.08290950829046778,-0.05859614744782448,-0.002075516848126426,0.003545481566688977,0.0
0.33364037996623663,0.0057825065008364615,0.18423711824463682,0.05403271030110773,-0.04180520197376609,0.022277333094971253,0.00733303252432961,-0.02012416538898833,0.047817253451794384,0.04364000685629435,0.012836069338954986,0.1582771615445381,0.04876355017884634,0.2310418959776871,-0.009463389129377902,0.04134639425203204,0.10167789356200956,0.012722608740441501,0.0632956941111479,0.02867977970279753,-0.002360553425969556,0.29398365405155347,0.024539973598439246,0.03191960328666028,-0.010439208007883281,0.10164644471602514,0.029240630288841205,-0.026105662311892958,0.016608595364377834,0.14005639926646837,0.2062496841023676,0.022654944166424683,0.02330390497809276,-0.0363535783730913,0.10738314536982216,0.023958832909120247,0.005748529171105474,-0.018994983027223498,-0.058358660546364266,0.0,0.0,-0.0023149164707865566,0.034789061716546714,0.0248810801259242,-0.04277137182769366,-0.08563673266209662,-0.03101788119180128,-0.002699786926386878,-0.018405019075144084,-0.026719576600589788,0.10488888435531407,0.03658414749894291,-0.003890925169689581,0.08945185941876843,-0.002756080642575398,-0.03869787366478704,0.00021328746690414845,0.009024893066380173,-0.024375000060535966,0.0
0.06696483077248558,-0.016152963512577116,0.13575715495506302,0.035530757168889975,-0.044422510089352725,0.003821803748141974,0.004700624414836057,0.003749321944778785,-0.021734093981795013,0.06490638751361985,-0.012937388273421675,-0.36769747695769184,-0.024191342135891317,0.10460206560441293,-0.0098726165574044,-0.12238686155877077,0.045336117949336764,0.013233924352098256,0.017060972717008554,-0.07756269215547945,0.00390483537572436,0.18647648327518254,-0.016660983808105812,-0.0014438553084619343,-0.24174732415936886,0.0663981795552536,0.03925216904841364,-0.03020312527078204,-0.033531859197537414,-0.04785414408892393,0.024738656864501538,-0.04745855632412713,-0.005987359534483403,-0.010799625215004199,0.09913667662767693,-0.015573688946897164,0.00013601887272670865,-0.004345619254745543,-0.09753768771071919,0.0,0.0,0.0007777696527773515,0.01748872245894745,0.018885510662803428,-0.0188354230611003,-0.027631745546823367,0.0011775371403200553,-0.006663605851936154,-0.008979097213596106,-0.02365173911326565,0.07173707636655308,0.009369599947240204,0.00728642861591652,0.08236645542783663,-0.025983900695573537,-0.0589749968610704,-0.04866347209084779,-0.013550695391604677,0.011616063334513456,0.0
0.042839936452219264,-0.019505716916173695,0.09391443239233922,0.039241205755388364,-0.024277615130413325,0.014211137316888198,0.0020276187313720585,-0.030704946791520343,0.015214201267808676,0.023767121778219005,0.009544578169006855,0.05573135429876856,0.005357183525920846,-0.028336649917182512,0.0157982279593125,0.03224905012990348,0.04100397583912127,0.02188215550268069,-0.09975536720594391,0.050808028185274454,-0.03430439296527766,0.09717330596991815,0.03466758926282637,0.03604184742784128,-0.09966754644294269,0.10516551220789552,0.026376887306687424,-0.04232172340620309,-0.010335248114424758,-0.2984602935332805,0.09847476991941222,0.030001889009727164,-0.012799561498686671,-0.03852730355225503,-0.021549577718833462,0.0009028124110773205,-0.01852146176039241,-0.014445853438228368,0.008612597932806238,0.0,0.0,0.007750601738225668,-0.053604498452914415,-0.002512628026306629,0.044445648415130566,0.03472327474504709,-0.03739211853360757,-0.014049168511410243,-0.009255012958310544,0.025740884878032375,-0.2122875161562115,-0.06136763492482714,-0.023274082629941403,0.04391957112820819,-0.018446016812231392,-0.005143707194947638,-0.041876461974461564,0.0071493307151831685,-0.021599611394340173,0.0
0.1601519795996137,0.018294803004246206,0.1474325913877692,0.08106464414857328,-0.01937506265938282,0.023401058630552144,-0.002634461635607295,-0.004442267190897837,-0.023528648591600358,-0.10129892634693533,6.470058637205512e-05,0.11016151330724824,-0.0013877145340666175,0.1810609459626721,-0.01880713351187296,0.04605236953590065,0.018930981458397583,0.005226410366594792,0.04094673927000258,0.013037405530340038,-0.09069144070264884,-0.37408232169051187,0.019356564449844883,0.005434005371644162,-0.05230969374300912,0.10278018421726301,0.010412344287615269,-0.03145901998213958,-0.054213504773797466,0.1048218176572118,0.1553222111449577,0.02010341721586883,0.018111791114788504,0.016439728065161033,0.1415621470869519,-0.01163827175332699,-0.04104482853319496,-0.015113877283874899,-0.10160369797144085,0.0,0.0,-0.011834158839192241,-0.003950020760530606,0.021826202939264475,-0.04132000759826042,0.02621726748533547,-0.013509293395327405,-0.01719821770908311,-0.017407942092977465,-0.0121461965655908,-0.16262188891647383,0.05341025138041004,0.018321710078744217,0.0776582597126253,-0.015293168192729354,-0.04532667412306182,0.003943001526640728,-0.01380315505899489,-0.06355340651469304,0.0
0.064630111559527,0.031871542735025286,0.15522496848134323,-0.0388408519863151,0.07630427563213743,0.013482146011665464,0.010600134061533026,-0.00048528926738072186,-0.01183985210605897,0.03500614287680946,0.033293495523394084,-0.13362418142496607,0.0927885432302719,-0.1480280005419627,0.02816668080049567,0.05249816170311533,-0.11814398267539218,0.04118911725556245,0.048997817525523714,0.21433144633774645,0.013580374581506476,-0.29327000412042253,0.020213365617673843,0.053132806564099154,0.06772472137236037,0.0573201396514196,0.01928837760235183,0.015686153061687948,0.06160711412900127,0.12522336127003655,0.14861226281733253,0.0251544443028979,0.01752059589649434,0.0002241454878821969,0.03388066967367195,0.005675530345761217,0.13381249534897507,0.010408086138777434,0.17000263666850515,0.0,0.0,0.001946937694447115,0.15072946082800626,0.05526173628051765,0.060344818239100276,0.00015196704654954374,0.03640312426781747,-0.011020603948272764,0.0005626271362416446,-0.02148245846736245,0.12477033973496873,-0.010365138450288214,-0.015493143692729062,0.0924417246831581,-0.0061330402828753,-0.013434293277096004,-0.008728197616292163,-0.010360847429838031,0.05751171083888039,0.0
-0.12691251982934773,-0.04665542166447267,0.06313047951436601,0.0055408198107033966,0.043110605475958436,0.014467023712350056,-0.03034177321009338,0.0054126352025195956,0.010393679542466998,-0.03638160299393348,-0.013555995826609433,0.1126678901782725,-0.03942471576214302,0.044086065450683234,0.018274734978331254,-0.09418447703006677,-0.14390886546112597,0.041192993763834236,0.018994988477788865,-0.115057237840374,-0.023439823366934433,-0.3913017798017245,-0.016518200217979027,-0.0216069051733939,-0.16195973163237795,0.0426531563710887,-0.036493363662157205,-0.048930076587712396,-0.05110286885872483,-0.00927502068981994,-0.02944540771422908,-0.02612982373684645,-0.017743146428838372,0.015255110061261803,-0.054158277586102484,-0.009682637959485874,-0.0327844548842404,0.012627306361682713,0.029227588531211948,0.0,0.0,0.005772278365911916,-0.06989414229872637,-0.02616961888037622,0.00557737828057725,0.044588343659415844,0.05380778794176876,-0.00746048353263177,-0.014245811523869634,0.04159054201678373,-0.18846691590617412,0.015270868658553809,0.010320467879064382,0.011030522161163389,0.01599964769091457,0.10013940153527073,-0.03226225514546968,0.009184260822366922,0.0010687216685619206,0.0
