mrna_length,fA,fU,fG,fC,au_content,gc_content,di_AA,di_AU,di_AG,di_AC,di_UA,di_UU,di_UG,di_UC,di_GA,di_GU,di_GG,di_GC,di_CA,di_CU,di_CG,di_CC,utr5_length,utr3_length,cds_length,utr5_fraction,utr3_fraction,cds_fraction,utr3_au_content,rrach_count,rrach_per_kb,aaach_count,aaach_per_kb,mfe,mfe_per_nt,frac_paired,n_stemloops,n_stemloops_per_kb,long_3utr,ptc_proxy,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,pass_rate,n_residues,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,has_bioemu
0.300160466930829,0.018817744228290394,0.1102348028763663,-0.07397769015748054,0.060036492620711215,0.011560350662330165,-0.0017168259480968117,0.014282561534782872,0.011204930285457522,-0.05899320100666955,0.008891316776862368,0.06701634281198494,0.013595365486107767,-0.17346943077078322,-0.009205950271571055,0.01080809285514988,-0.01683861838420853,0.009706586680258623,0.017054347133962436,-0.09943264191271738,0.09488447126292159,-0.27333452433464117,0.08533888016419951,0.051651037693955,0.03423321449896321,0.07874483530409634,0.05806322191259824,-0.005735307863797061,0.030982244610786438,0.012410325606469996,0.08699071329087019,-0.028169631484197453,-0.003158539142459631,0.020105824100319296,0.24162133121455553,0.019657222959212958,0.07309252238774207,0.08417802334646694,-0.13203034108853898,0.0,0.0,0.0031675425451248886,0.030590277821756898,-0.02291896655340679,0.04457479594682809,0.039934744166093876,-0.072538930560695,-0.0123987068713177,-0.000695216495078057,0.29829467934789133,-0.1049446278740652,0.018779857396148146,0.009681094554252923,0.008544253120198846,0.009202410436701029,-0.07844433785183355,-0.04886765880510211,-0.020508511308580637,-0.00014531213440932333,0.0
-0.18422212108271196,-0.045785127006238324,0.10315765141043812,0.04955819610739127,-0.02572157737915404,-0.000511911166831851,-3.83783970028162e-05,0.00023284303257241844,-0.008947606971487403,0.08652227777580265,0.02237496040062979,0.08394768861006013,0.06138166250661015,-0.08813734858296812,0.003948115829844028,-0.049127052114345135,-0.07305977787589654,0.03419089538234402,0.0631666501640575,0.018207688888069243,-0.1005993368284544,0.13608433946501464,-0.02525760550517589,-0.10148341419175268,0.05251312269247137,0.09320679311989806,-0.10162321653100662,-0.00652025981224142,-0.08421145427040756,-0.020331349147018046,0.025523164613405244,-0.002422206373885274,-0.012813036059960724,0.014609264155151323,0.045571410902775826,0.02433765126625076,-0.0025929958198685197,-0.01848586878273636,0.02470238433103077,0.0,0.0,0.010319442559266463,0.03968695991206914,-0.03617443979717791,-0.030176170538179576,-0.10970926787587815,-0.03568452170817182,-0.02788456221926026,0.001913884379900992,-0.029606941761448978,0.15660094560007565,0.03154963422100991,0.013471389065962285,-0.031077188146300613,-0.00929832749068737,0.006419306547613814,-0.057343656433513385,0.02406971851887647,-0.013116158745251596,0.0
-0.13886018991237506,-0.0480318872758653,0.09649253376876005,-0.07175811165012419,-0.022623008146183565,0.0027599157753866164,0.0006319469539448619,-0.0728609702840913,-0.023208017140859738,-0.04489279700734187,-0.006241240561939776,-0.15116851369733922,-0.012654364944901318,-0.12226488106534816,-0.0016678515472449361,0.030112591543002054,0.027230231852736323,0.005784609856782481,-0.1282532438583439,0.0227767384191975,-0.12380653994041495,-0.1330933597846888,0.016678226657095365,-0.044924765018513425,0.08403609935776331,-0.004476577625609934,-0.0656225955404807,0.004817982629174366,0.007022127938398626,0.04270055753935594,0.19617968678299802,0.0352297277469188,0.0035275189741514625,-0.025024619690375404,0.076566011509276,-0.029169904820155353,0.0904046714695869,-0.03314750936930068,0.02859619504204602,0.0,0.0,0.023733111291658133,-0.025719271922134794,-0.01911028615781106,0.010805845363647678,0.05243254623492248,0.0570786772982683,0.009634705270873383,-0.006246012896299362,-0.020783325652591885,-0.22425170935093774,-0.006230904557160102,-0.008397845193976537,-0.03071461807237938,0.03386121655581519,0.0485342288762331,-0.012669682018458844,0.029410814988659696,-0.007137765255756676,0.0
-0.14934087596833706,0.0031941284076310696,0.06769387069623917,0.017608368882210925,0.03913442233286332,-0.004929878318216651,-0.003067191229201853,0.015199223714880646,0.0013129972200840712,0.00910176388337277,0.0037773894146084785,0.07878484737186227,0.06853909547207877,-0.18586649009928805,-0.007273590489057824,0.016905736919725314,-0.1395008176693227,-0.0074685525649692865,0.036275569390272724,0.00568542733322829,0.08033208894776181,-0.16445067419321277,0.02447404816746712,0.003962779013672844,0.028907891352428123,0.11049923681537621,0.09151613180583809,0.02547310615889728,0.03361848141998053,0.06116602093970869,-0.15233101896941662,0.0037309259502217172,-0.013025636607781053,-0.03800948305753991,0.011114848483121022,-0.008212149427272379,-0.040279164563398806,-0.005667667319066823,-0.14300691845826805,0.0,0.0,-0.06806538909673691,0.03919179398217239,0.016713875462301075,0.017030908574815838,-0.23431003090343439,0.017637818669900298,0.04398772624088451,-0.016893646551761777,-0.1235143075371161,0.19685950073879213,-0.13166176761849782,-0.008413247044663875,-6.128787994384766e-05,-0.03193125935504213,-0.06941533919452922,0.10055325559806079,0.021263628830201924,-0.01141058076871559,0.0
0.1937903888290748,0.004081696778303012,0.0389859310304746,0.06908734338823706,0.012780875798780471,0.0020904913416597993,-0.0006261460948735476,0.02864533429470612,-0.011737690200097859,0.04962231150711886,-0.002177662658505142,0.025678731481311844,-0.007551822506356985,-0.022429111201199704,0.0034936390980146825,0.03396318863495253,0.055193394078523854,0.01662168074515648,0.05234594562847633,0.06795693024760112,0.004588668478536419,0.18844777910853736,0.002411733609624207,0.07708452732767909,0.06394798583816737,0.12561377831734716,0.06878281176439487,0.0013234263588674366,0.01934359814506024,0.005054288532119244,0.22726122290070636,0.031626347856363285,0.003710572074633092,-0.007593216968234629,0.1156761513085803,0.010641518048942089,-0.04225824392749928,0.004350519571453333,0.05237147578780423,0.0,0.0,0.02293202211847529,-0.015309726401465013,0.02082706977147609,0.037042795651359484,0.023925134101882576,-0.02002484448137693,-0.03530651599226985,0.0073659449222031985,0.19199964938801714,-0.18328804834978654,0.06539584423881024,-0.012637192156398669,0.013618476390838623,-0.007174814464524388,0.13806756324833258,-0.04354852116317488,0.013466372008551844,-0.004516715261270292,0.0
-0.12618352503050118,-0.013280635603005067,-0.12434715655865147,-0.06949981361976824,-0.0051711816829629245,-0.021222871565259992,0.0003307115659117699,0.05614588045980781,0.013734557677526026,0.06829236328194384,-0.0019946562836412342,-0.17108002369874156,-0.038501372102764435,-0.05576458448456833,-0.0014722911035642027,0.02333746036456432,-0.04032498597051017,0.014549913321970961,-0.07517926884815097,0.022762273612897843,0.04824300461263192,0.02253162751265336,-0.004778111659688875,0.048265425278805195,0.04475014627212658,-0.14912329099839552,0.05161649904272053,0.01268167013884522,0.028069413440243808,0.04848501720407512,-0.10473548683337867,-0.007143967729061842,0.0007799299014732241,-0.025749877026537433,-0.10101129051414319,-0.016405651865061373,0.008314501034328714,-0.030806520321639254,0.03399662979645655,0.0,0.0,0.10875407811603509,-0.03171565323835239,-0.008689114415319636,0.10888251637108624,0.10244839801394846,0.08098009227833244,0.06962169209728017,0.0308948590955697,-0.012552778497338294,0.2263461215456482,0.029034386281855406,-0.008502964864601382,-0.04347490766784176,0.02663411292247474,0.16364799632458016,-0.0008928068017121405,0.057516857413575054,0.0014126854157075286,0.0
-0.1327816552738659,0.017431876475457103,0.1719523971749004,0.06575058147311211,0.09878856045426801,-0.0011351832409854977,-0.0017583756567910315,0.025142910345457493,0.009796118051744997,0.0405571018718183,-0.008865454986225813,0.12550890236278064,0.12861466597067192,-0.16071533045556863,-0.01008722641505301,0.037622899520210924,-0.11195857828599401,0.009858181233867072,0.05818450677441433,0.02958313933806494,0.07547538860642816,0.17953348956303672,0.005263745880220085,-0.06766677119885571,0.02723419702844694,0.10344635841436683,-0.05720918815815821,-0.005076763578690588,-0.0949577087443322,0.1461882618814707,0.07273465902777389,-0.0081527463439852,0.009721572641283274,0.020299567913170904,0.055494189626770093,0.006270435672486201,0.1340179350215476,-0.005010517630726099,-0.0721859616576694,0.0,0.0,0.021887310525635258,0.004211909864097834,5.1678704330697656e-05,-0.015638367886422203,0.04474348716903478,-0.023201396714430302,-0.02233575640129857,0.00961552101187408,0.06329166839830577,-0.1807117566658417,0.0941902399470564,0.018562257674057038,-0.01810668078251183,0.013122242419049144,-0.0782189912814647,-0.03941095705959015,-0.06012734650168568,-0.0005255535966716706,0.0
0.2338541823090054,-0.004717072624480352,-0.26536579607985916,0.020013923463411628,-0.01277965829882305,0.019997924506897108,-0.0003081151354126632,0.013452841695398092,0.021189570734277366,-0.11843180924188346,-0.0071704410971142355,-0.19918203592009376,0.010454551415750756,-0.020253934936772567,-0.020153260871302335,0.008317331155412831,0.045831995913758874,-0.01168116342567373,0.027925185639178382,-0.008295141540002078,0.03315651222015731,0.1676491947087925,-0.02351068026269786,-0.0549692150647752,0.06434380523045548,0.07611412808299065,-0.06732095371931791,-0.00031614119186997415,0.017001098759646994,0.01985275055048987,0.21632703096140177,0.027674881080165505,0.0054924081801436845,-0.003914254526607692,0.16122417697974015,0.010694855455076322,-0.020183952660299837,0.09075198017060757,-0.026546819868963213,0.0,0.0,0.017115876886527985,0.02482496067183092,-0.021813545553013684,-0.018340430038515477,0.020547954288776964,-0.06770887018879876,-0.019984700625063852,0.005628816322423518,0.0004226860613562167,-0.13677159400307573,0.06380112576182001,-0.003961110300151631,0.01220500041730702,0.01212840226944536,0.07974830948223825,-0.007688584461575374,-0.0988935519196093,-0.008607153214979917,0.0
-0.13648303515976296,0.011228868832113222,-0.08231322376057505,0.056115946813952176,-0.009831870413618162,0.013314602144528181,0.0003307115659117699,-0.005682618318242021,-0.00430471028899774,-0.0827817579684779,0.02033405312220566,0.10283194694668055,-0.06505622960947222,-0.10491438492317684,-0.014196611910592764,0.007746423646458425,-0.052801891358103606,-0.014858685428043828,0.037810370494262315,-0.03295834444230422,-7.28061085101217e-05,-0.24244220491847954,-0.009828746508792391,-0.08557768062746618,0.06027955135796219,-0.2949630366778001,0.002368107118236367,0.007433866146602668,0.02328042951761745,0.04436333221034147,-0.24599718655459582,-0.03645417601452209,0.000916309766471386,0.01833432987012202,-0.15942901845788582,0.005854272121796384,0.0034638645860832185,-0.005467476414050907,-0.06357154725759756,0.0,0.0,-0.025010796198621392,-0.09176600323582534,-0.01778069859719835,-0.11313012103550137,0.09376039462978952,-0.02760900911525823,-0.046645831565838305,0.0026931352238170805,-0.019206308285938577,-0.2827911272458732,-0.1659084187541157,-0.009909618229721672,-0.051230967715382575,0.013488734890706837,-0.03214601886837045,-0.03327199909836054,0.04448920889524743,-0.006927601150237024,0.0
-0.16176866757683456,0.014796963226981461,-0.14455258203088306,-0.07490945173543878,-0.013880386941018515,-0.01333807835704647,-0.000437958010006696,0.012607119427993894,0.015416986342752353,0.03732735598401632,0.014670129654696211,-0.16816128694219515,-0.08017177358269692,-0.19220699874917047,-0.008298585587181152,-0.02692108616232872,-0.07894531086145434,-0.01117559679900296,0.001179280475480482,0.03001032291096635,0.04596034163609147,0.05526831810362637,-0.01621316958917305,-0.014643430728465318,0.1028718577080872,-0.005824856930412352,0.003372079703840427,0.017590299892472103,0.0326971813821001,-0.035929758411366496,-0.140007087031845,-0.029619482399430127,-0.004082157802768052,0.017874395987018944,-0.022228489150875247,-0.007092638274189085,0.0009172749385470524,-0.00977961914264597,-0.07273087852809113,0.0,0.0,0.04294415252050385,-0.046831936254748144,0.005237975924974308,0.13842909314553253,0.08450292906258255,0.019188618801999836,0.04961701810359955,0.006753908111713827,-0.014384356690570713,-0.4314528266787238,-0.04005057980190031,-0.008056373395957052,-0.03755007230676711,-0.005030347963329404,-0.1043554218049394,-0.040082759074866775,0.06140978196635842,0.000837276061065495,0.0
